token,title,rent/sell,apartment/house,category,register_data,description,city,district,price,credit,rent,business-type,image,build_date,room,meterage,location,elevator,parking,storage,unitpf,tabaghe,sanad,jahat,vaziat,balkon,wc,jenskaff,cooler,heater,tamin_hot_water
gZ3mmqPL,ویلا,residential-sell,house-villa-sell,house-villa-sell,10-8-2024,ویلا|فروش خانه و ویلا|شهریار|خرید و فروش 500 متر مربع .120 مترمربع بنا مدرن مهندسی ساز با سالن تمام شیشه . انشعاب آب ،برق، گاز . استخر و جکوزی دارای تصفیه و گرمکن مجزا چهارفصل با موتورخانه 20متری. دارای آتشگاه و 3 آبنما با نورپردازی . دارای تانکر آب 4000 لیتری. 2 خواب هر دو فول مستر و غرق در نور. دوش مجزا برای استخر محوطه. محوطه گل کاری شده با درخت‌های میوه و زینتی . محیط شهرکی با نگهبانی ، ساکت و امن و بدون مشرف. دسترسی عالی به تهران از چندین مسیر و فاصله حداکثر 40 دقیقه| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار,shahriar-city,,8999999488,0,0,personal,"['https://s100.divarcdn.com/static/photo/neda/post/Lt9R_yHktelhzcv2J3aEAw/d5183e54-f3dc-45ff-a901-c14602af783b.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/ZUkHBndZqDeBrK3ubHCwvw/90a24917-ffc3-4c9f-8d75-fb187d8a6718.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/VdYebb8lKbRhTdf8xwDCmw/4674344f-947c-47a7-b06c-be07c7992161.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/6qMaF8ZJyZawrdTV6m7nLQ/cb54cae6-cc19-45aa-987d-ae0ad70cfbfc.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/VHbnBOgCF6KlDrXzF73cBQ/65d6f85f-e615-41e0-831b-1fcf7461f89a.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/hZE352peB-1Z9pViuQ_Scw/63676ec0-a150-4989-8a9a-a917916e8904.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/y5EtmA-biIJ9CiT_KPu95A/e4cf7d56-890e-4009-948c-93bc429f1174.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/9hKIYOoIL2zRSr6XnxFcYA/1d0089c6-1b1e-4918-ba56-b552445c56c1.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/aV78ryP_uWZekkU1ElIBTg/54079967-0e9f-41e5-ad6a-cac0e0a7e132.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/KHdXwcxrzZN_HSMzsJGjSQ/2d85bed9-9d80-4185-af2a-548b3607de6b.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/Yv6xmdyHblfpuv3bZ1sMYg/cd3e3bab-fd06-4cea-bf42-1f1c57edecbb.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/2ipzOPz3eBw6-Rxz_kHSkA/590f673d-2d46-48b5-be9a-55bc6b35ede4.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/ICxxv7LB3UO3bNwiRq9ftg/ba0d0f48-d1ce-4142-b447-fc336672c3ed.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/DzRSveN7AiLwaa-umyUlJw/8d6c8076-24a3-452c-89cb-829a0d44a68b.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/fgImBrautwC-a-DUnIAJcg/4aa094ee-b4e1-422b-a175-5f42527e473b.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/gZ0HzudZ4Qi0KyJrEEbM2w/d05cdbc4-29da-4c76-9270-98d4c92615eb.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/hO2f4c0yE_tav55GQ6oMTQ/9166fa21-222a-4388-80e7-74091c839244.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/ncQkG1Ze3ZTmHQNRXTdJow/0ff5a99e-6a73-402d-be36-0817817708bf.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/7FTFyuSsfeENdlAkRmafpg/44915ccd-858b-4a0e-bd49-48c6ac142b40.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/3ZXpZAItwJ9tuYf_Sbb_Pg/294fa006-3d56-48f8-a5e2-9256cdcade13.jpg']",1402,2,120,,,دارد,ندارد,,,,,بازسازی نشده,ندارد,,,,,
gZ3mmrQg,خانه ویلایی 120 متری دوبلکس شهرک هیو,residential-rent,house-villa-rent,house-villa-rent,10-8-2024,خانه ویلایی 120 متری دوبلکس شهرک هیو|اجارهٔ خانه و ویلا|هشتگرد|خرید و فروش دوستان نیازی به تعریف نیست تو عکس ها مشخصه خونه شیک تر و تمیز دوبلکس یک سویت کامل شامل آشپزخانه و اتاق خواب همراه سی متر حیاط خلوت و پایین هم دارای اتاق خواب آشپزخانه و پذیرایی بزرگ آدرس کوی انقلاب کوچه هجدهم بهترین جای هیو| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار,hashtgerd-city,,0,400000000,0,personal,"['https://s100.divarcdn.com/static/photo/neda/post/NqY9PUxgxC_3iZ67TDQeBQ/766eae4e-2c71-4297-8afe-1415f69c1a85.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/FEsMNa72CWwwIpwVuKo7XA/10f3d341-0e80-4f9c-8928-751ecf3fdb1d.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/TcfeCg2GX2CeOyeC9qPp1Q/b3cb3e79-eb86-4e4e-8143-e971bbda0018.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/--FiMRz4YRnOM4bO88DzNw/c2f6fb02-3355-441b-842a-78a5cf43c733.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/UJXtcS8EdzOVhdXtOlMFeA/56ad38c0-8403-4b16-9db7-88ee2debd218.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/PhDeo0W8XGsotb3w5RFRNQ/e7796ecf-6f2a-4fe2-9609-bfeb243abceb.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/Ps-lpfB-ZWPoXvcyfL7EJQ/f7dee338-48d3-4ca3-a2fa-ba8890d07653.jpg']",1400,2,120,"{'latitude': 36.016851900896, 'longitude': 50.63613040996}",,دارد,دارد,,,,جنوبی,بازسازی نشده,دارد,ایرانی,سرامیک,کولر آبی,بخاری,آبگرم‌کن
gZ3mmrtS,خانه40قصبی 200مترزیزبنا کبوترخان,residential-sell,house-villa-sell,house-villa-sell,10-8-2024,"خانه40قصبی 200مترزیزبنا کبوترخان|فروش خانه و ویلا|رفسنجان|خرید و فروش خانه40قصب میباشد 200مترزیربنا
داری امتیازهای آب،برق،گاز،تلفن 
پرده کابینت کف موکت
بازسازی شده شیک
دارای انواع درخت سرسبزحیاط قشنگ
باخریدارواقعی کنارمیاییم| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",rafsanjan,,2100000000,0,0,personal,"['https://s100.divarcdn.com/static/photo/neda/post/BAA-z9ILB08mUgDdJGRUtA/7c703114-618b-4e8b-aa30-34ab4a5e8531.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/Mf7mMbmaLxM_PLUoyXzmqg/e67be8f2-a60a-439a-a49f-5e098ffafed6.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/vwfXJIiHLxLcfhyMcCtA2A/828be213-402f-4f9f-85d4-b10cec98dcd4.jpg']",1383,3,200,"{'latitude': 30.303484826797, 'longitude': 56.364436627399}",,دارد,دارد,,,قول‌نامه‌ای,شمالی,بازسازی شده,دارد,ایرانی و فرنگی,سنگ,کولر آبی,بخاری,آبگرم‌کن
gZ3mmY3r,اجاره ۹۲ متر_فول_ظفر شرقی_تخلیه,residential-rent,apartment-rent,apartment-rent,10-8-2024,"اجاره ۹۲ متر_فول_ظفر شرقی_تخلیه|اجارهٔ آپارتمان|فردیس|خرید و فروش ✔️ کدفایل =۱۰۴✔️
◽️ تخلیه
◾️فول امکانات
◽️ پارکینگ اختصاصی سندی/انباری/آسانسور
◾️ خوش نقشه
◽️ دو خواب بزرگ
◾️کم واحد 
◽️سالن پرده خور
◾️کابینت ام دی اف/گاز رومیزی
◽️ مناسب خاص پسندان

✔️ دسترسی عالی به مراکز خرید درمانی و رفاهی✔️

◽️ فایلهای مشابه متناسب با بودجه شما موجود میباشد
◾️دپارتمان نوبل Nobel دارای قویترین فایلینگ منطقه
✔️ لوکیشن دفتر داخل آگهی موجود میباشد✔️| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",fardis-city,,0,150000000,12000000,real-estate-business,"['https://s100.divarcdn.com/static/photo/afra/post/SnWgBlvs4FzVTbG6Vi0Zgg/5b205935-2ad2-495e-9267-03ba40969587.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/YMY17fnvI7PizVjnxhJX1Q/d8779c87-d958-4be0-a377-36e7694aa652.jpg']",1396,2,92,"{'latitude': 35.711662, 'longitude': 50.97056}",,,,,,,,,,,,,,
gZ3mRm4m,۱۰۶ متر دو خواب _ فول امکانات _ تاپ لوکیشن,residential-rent,apartment-rent,apartment-rent,10-8-2024,"۱۰۶ متر دو خواب _ فول امکانات _ تاپ لوکیشن|اجارهٔ آپارتمان|تهران، هفت حوض|خرید و فروش فایل کاملا شخصی 

۱۰۶ متر دو خواب 

فول امکانات : پارکینگ‌ / اسانسور / انباری 

دو واحدی 

تاپ لوکیشن 

طبقه اول 

بی نظیر در نقشه 

بازدید = قرار| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",tehran,haft-hoz,0,1700000000,100000,real-estate-business,"['https://s100.divarcdn.com/static/photo/afra/post/ecqq3U57XdEutOi3-kD8Hw/9778cde6-c970-4a9f-a738-34f749342b04.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/9LaVBTkqcgOe8cGq7Xb6BA/9025d656-a593-4798-9615-a3149d4758e6.jpg']",1395,2,106,"{'latitude': 35.726273, 'longitude': 51.491173}",دارد,دارد,دارد,2,,,,,,,,,,
gZ3mRUmE,آپارتمان ۷۵ متری خوش نقشه_شاهد_سرفاز,residential-rent,apartment-rent,apartment-rent,10-8-2024,"آپارتمان ۷۵ متری خوش نقشه_شاهد_سرفاز|اجارهٔ آپارتمان|اندیشه|خرید و فروش به نام خداوند شعر و سخن
نخستین سخن در همه انجمن

سلام و عرض ادب، پاکدل هستم کارشناس ملک در فاز۱ اندیشه

مشخصات واحد:
((((بهترین لوکیشن در فاز ۱))))

✅️ 75 متری خوش نقشه شیک
✅️ بازسازی شده در حد نوساز
✅️ پکیج + رادیاتور
✅️ مشاعات عالی و تمیز ساختمان کم واحد
✅️ دارای آسانسور
✅️ واحد رو به نما نور گیر فوق العاده
✅️ دسترسی عالی به بلوار دنیامالی و سر فاز
✅️ کابینت ها تازه زده شده
✅️ گاز رومیزی + هود
✅️ نقاشی شده کاغذ دیواری شده
✅️ دو خواب تخت خور
✅️ سرویس ها از پذیرایی تفکیک شده
✅️ کمد دیواری بزرگ و کاربردی
✅️ قابل تبدیل


برای اطلاعات بیشتر فقط تماس بگیرید☎️

پاکدل| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",andisheh-new-town,,0,300000000,6000000,real-estate-business,"['https://s100.divarcdn.com/static/photo/afra/post/d9ZMAnOCNG9A8i-Etz_2_g/3f81e8ed-948f-4908-b384-577a95b35f3f.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/Lcn5HP6AauGWlFRYWuchfA/f354ebea-bb54-4975-a7d0-72d58143f171.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/uVz1eQ7FHqGaX50nkNArVg/92f30550-6a4e-4868-b9dd-952f8def6b2f.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/CBHiZ7wvf4cvZ_TaUwBJUg/08d771f1-634b-402d-81ea-a80d7ee776ff.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/xtuIwWUVjxWbbVCMrBmJgQ/70062772-255f-4cc9-b17c-1e5788bea6fc.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/3-k3Wkag869F3F8IyeT3gA/fa46b974-9b77-4e9c-b32e-936049945db0.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/0HssCuPkneozwRpwaGGVRg/dab9aeae-36b9-4abc-8cf5-6a2d77933a53.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/23JKULL48SdWeKL8iso1BA/e03db634-1af5-4cba-ac89-bc7a969d66c6.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/d0AGX-uO-mfGPvrPwfFLwg/62afb516-12c5-4d85-b3c4-113a6db7bfad.jpg']",1397,2,75,"{'latitude': 35.68695, 'longitude': 51.019627}",دارد,ندارد,دارد,2,,,شمالی,بازسازی شده,دارد,ایرانی,سرامیک,کولر آبی,شوفاژ,پکیج
gZ3mVdrt,اجاره آپارتمان برای خانواده,residential-rent,apartment-rent,apartment-rent,10-8-2024,"اجاره آپارتمان برای خانواده|اجارهٔ آپارتمان|تهران، شادمهر|خرید و فروش مناسب خانواده ایرانی محیطی امن و دسترسی آسان به مترو و اتوبان
املاک لطفا تماس نگیرند| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",tehran,shadman,0,200000000,24000000,personal,,1370,2,96,"{'latitude': 35.702230399764, 'longitude': 51.360334319555}",دارد,ندارد,دارد,2,,,شمالی,بازسازی شده,دارد,ایرانی و فرنگی,سرامیک,کولر آبی,شوفاژ,موتورخانه
gZ3mVOVW,۳۱۰ متر زمین تفکیک شده آماده پروانه,residential-sell,plot-old,plot-old,10-8-2024,۳۱۰ متر زمین تفکیک شده آماده پروانه|فروش زمین و کلنگی|اصفهان، خانه اصفهان|خرید و فروش دو عدد پلاک به متراژ های ۳۱۰ و ا۷۱ متر تفکیک شده آماده پروانه به فروش میرسد| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار,isfahan,khaneesfahan,0,0,0,personal,['https://s100.divarcdn.com/static/photo/neda/post/sAR4YdLDqTzY4_tCAR4ynA/ba772789-a6a7-4589-8afb-a120952a7a1f.jpg'],,,,,,,,,,,,,,,,,,
gZ3mVVxa,خانه در چهار مردان,residential-sell,house-villa-sell,house-villa-sell,10-8-2024,"خانه در چهار مردان|فروش خانه و ویلا|قم، انقلاب (چهارمردان)|خرید و فروش سند ملک تک برگ در سند محاسبه عقب نشینی بود خورده۸۲ متر اما در سند منگوله دار خورده ۱۰۲ متر کارشناسی هم ۱۰۲ متر هست اما الان میراث فرهنگی گفت دیگه عقب نشینی نمیخواد مجوز دوطبقه هم دادن بسازی
درکل خونه قدیمی وامکانات ندارد برای بازدید هر موقع خواستید زنگ بزنید آدرس چهارمردان هم از کوچه۲۴راه داره هم راه ماشینیش کوچه۲۶ هست کوچه محمد رضاکاشی پلاک۶۷
لطفا سوالی دارید فقط تماس بگیرید پیام جواب داده نمیشود
خونه قابل سکونت میباشد| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",qom,enqelab-ghom,2500000000,0,0,personal,"['https://s100.divarcdn.com/static/photo/neda/post/L2DbbksuE2c2frGbpA9Ufw/8f93b851-02d9-429d-b597-e4e4c021b01e.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/dnS2xDkAx-WBkmcyypYhfA/dbd060c2-847d-492f-a5ae-346b03848979.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/QWu-rkaDVEQKQMrX2kf0Ug/9734704a-ba79-482b-abb4-90bbe1dc32ca.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/xotC7pBPkwztiJBdDF10MQ/2417b7e5-d588-486f-8b8b-01b8b2aed1f0.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/woaluCr837uJ2nQwPkjibg/70355ed0-4a3c-4295-9724-401fcd6e26e7.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/WpPnVKcvErPybKrfv8-0VA/6ba9da1e-3163-423d-a4a4-9c7afb76a818.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/C6BDCJ0cC_Wooz2SvXmGvA/861d3592-e913-45f2-9091-27d5c8a34621.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/Qz8ATBlp2PfGj20nTu4Uvw/a7ee610c-b825-484b-9caf-10bfe84d8cb3.jpg', 'https://s100.divarcdn.com/static/photo/neda/post/XOQRu_dthedmjarkLU8DbA/6ad34200-1d88-4735-95dd-529edc809aef.jpg']",1370,0,80,"{'latitude': 34.636251591987865, 'longitude': 50.88910871181256}",,ندارد,دارد,,,تک‌برگ,جنوبی,بازسازی نشده,ندارد,ایرانی,,کولر گازی,بخاری,آبگرم‌کن
gZ3mWd6v,آپارتمان ۳ خوابه بافت اصلی بهشتی,residential-sell,apartment-sell,apartment-sell,10-8-2024,"آپارتمان ۳ خوابه بافت اصلی بهشتی|فروش آپارتمان|شیراز، شهرک شهید بهشتی|خرید و فروش ✨ آپارتمان خوش نقشه سه خواب
✨ بافت اصلی بهشتی 
✨واحد غرق در نور
✨زیر قیمت منطقه 
✨مالک منعطف 
✨سه واحد هر طبقه یک واحد 






خرید و فروش املاک خود را به ما بسپارید 
مهندس پورشهرام| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",shiraz,shahrakebeheshti,7200000000,0,0,real-estate-business,['https://s100.divarcdn.com/static/photo/afra/post/I3bxJ5NqHep_X9LNtk0Avg/3c5830dd-253a-4e61-8643-16719fa055c4.jpg'],1400,3,136,"{'latitude': 29.726522, 'longitude': 52.43818}",,,,,,,,,,,,,,
gZ3mWk6C,اجاره کارگاه کمربندی,commercial-rent,industry-agriculture-business-rent,industry-agriculture-business-rent,10-8-2024,اجاره کارگاه کمربندی|اجارهٔ دفاتر صنعتی، کشاورزی و تجاری|ارومیه|خرید و فروش یک قطعه  چهار دیواری داری  اب برق ۳فاز اتاق دفتر  دستشویی کرکره برقی کف سیمان به اجاره داداشی میشود| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار,urmia,,0,100000000,15000000,personal,['https://s100.divarcdn.com/static/photo/neda/post/AmrkcUgr9TaE9K0CDxP6lg/27a13da2-412a-4f82-aba8-20e236f0b565.jpg'],1398,1,350,"{'latitude': 37.579293475581, 'longitude': 45.084886550903}",,,,,,,,,,,,,,
gZ3mWLqa,زمین های امیرکیوان_خیابان ۳۰ متری,residential-sell,plot-old,plot-old,10-8-2024,"زمین های امیرکیوان_خیابان ۳۰ متری|فروش زمین و کلنگی|شاهین‌شهر|خرید و فروش زمین ۳۶۰ متری در مجموعه امیرکیوان 
بر گذر ۳۰ متری، دارای سند تک برگ
همه استعلامات گرفته شده آماده انتقال| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",shahin-shahr,,620000000,0,0,personal,,,,,,,,,,,,,,,,,,,
gZ3mWoEj,۶۸متر*تخفیف برای عروس و داماد*سندتکبرگ*خوش نقشه,residential-sell,apartment-sell,apartment-sell,10-8-2024,"۶۸متر*تخفیف برای عروس و داماد*سندتکبرگ*خوش نقشه|فروش آپارتمان|اندیشه|خرید و فروش ^^^کارشناس شما خانم محمدجانی^^^

^^ لذت گشت و گذار در بازار مسکن را با ما تجربه کنید ^^

▪️▪️کد رهگیری پس از قرارداد▪️▪️

✔️همین حالا تماس بگیرید☎️

♡ساعت کاری و بازدید 9 صبح تا 9 شب (حتی ایام تعطیل)

♡ساعت پاسخگویی 9 صبح تا 12 شب 
(حتی ایام تعطیل)

                                                 ✅کد۲۶۹۶ 
♦۶۸متر+پارکینگ سندی
♦کناف کاری +نورپردازی
♦کابینت های گلس 
♦شومینه + لوستر نصب 
♦انباری + بالکن + خوش نقشه

/قویترین فایلینگ در اندیشه فاز ۱ /شهرک مریم /شهرک رفاه / شهرک امید / المهدی /

▪️▪️مشاور و کارشناس ملکی خانم محمدجانی▪️▪️| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",andisheh-new-town,,1300000000,0,0,real-estate-business,"['https://s100.divarcdn.com/static/photo/afra/post/-EoHaXCDgFGgYCk5mL7FlQ/0c8b540c-1811-4ea3-a440-e5285ec0a670.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/R1zF2czZWZI153KiHr7tTg/64ad269e-8edd-426e-8591-92db022d81aa.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/fcWDs02aUevNELtwr6b8fQ/85b395c0-74ed-44ab-8a3e-3ced63abd38e.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/HBVio7LeUjZtt38HCx-mlg/965b4afa-2661-4984-ab34-7fe705103c0c.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/o2G7ZidATJV6zS5GcU7wqw/0622eb70-5ca5-4602-bcf0-1adf1d53a1d2.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/7nBigDfaAaL2RU2fVz70ow/d4be0146-4c9b-43f9-a657-8df726827e64.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/VbB6YGQKFokJZc2p__jMew/857c836e-9e27-4d01-952e-2a09f762e3be.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/yK2X18m3GS1d0Bh5ZVUR7A/9b6deae9-8c79-46cd-9a34-e4cfea3c23f3.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/96oBiS5GCxsUDTkDV6NXsw/d261b11d-4ac5-4a82-940a-d9ea6e4d6b0e.jpg']",1399,2,68,"{'latitude': 35.671112, 'longitude': 51.02089}",دارد,دارد,دارد,2,,تک‌برگ,جنوبی,بازسازی شده,دارد,ایرانی و فرنگی,سرامیک,اسپلیت,از کف,پکیج
gZ3mWoOs,۷۸مترامامت۴۸_بازسازی شده_نورگیر_سندتک برگ,residential-sell,apartment-sell,apartment-sell,10-8-2024,"۷۸مترامامت۴۸_بازسازی شده_نورگیر_سندتک برگ|فروش آپارتمان|مشهد، آزادشهر|خرید و فروش موقعیت مکانی امامت قبل اموزگار
فول بازسازی
کابینت های گلس
کف سرامیک
نورگیر عالی
درب برقی
پارکینگ انباری
۴طبقه ۸ واحد
۳۵۰ رهن تا برج ۱۱| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",mashhad,azadshahr,2620000000,0,0,real-estate-business,['https://s100.divarcdn.com/static/photo/afra/post/Sw9d2-iv3Q6MjNDfrXe3pA/093bbaa6-9e63-47aa-b0df-b5d91e64a667.jpg'],1388,2,78,,ندارد,دارد,دارد,2,,تک‌برگ,شمالی,بازسازی شده,دارد,ایرانی و فرنگی,سرامیک,کولر آبی,,
